BEGINDATE;CLOSED;CLOSEDATE;COMPANY_ID;ID;OPPORTUNITY;PROBABILITY
2016-04-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29675;7822;1300.00;0
2016-09-01T03:00:00+03:00;Y;2016-12-27T03:00:00+03:00;29675;8260;1300.00;0
2017-04-14T03:00:00+03:00;Y;2018-02-16T03:00:00+03:00;29675;10158;0.00;0
2017-07-01T03:00:00+03:00;Y;2017-07-11T03:00:00+03:00;29675;10818;11700.00;0
2018-09-12T03:00:00+03:00;N;2018-10-30T03:00:00+03:00;29675;14145;3900.00;
2014-08-06T03:00:00+04:00;Y;2014-08-13T03:00:00+04:00;29677;1211;54760.00;0
2014-08-06T03:00:00+04:00;Y;2014-08-13T03:00:00+04:00;29677;1863;1.00;0
2015-02-01T03:00:00+03:00;Y;2015-02-28T03:00:00+03:00;29677;2105;3300.00;0
2015-03-02T03:00:00+03:00;Y;2015-03-09T03:00:00+03:00;29677;2247;3300.00;0
2015-04-02T03:00:00+03:00;Y;2015-05-18T03:00:00+03:00;29677;2535;3300.00;0
2015-05-06T03:00:00+03:00;Y;2015-07-01T03:00:00+03:00;29677;2679;3300.00;0
2015-06-08T03:00:00+03:00;Y;2015-07-01T03:00:00+03:00;29677;3605;3300.00;0
2015-07-01T03:00:00+03:00;Y;2015-08-03T03:00:00+03:00;29677;3681;3300.00;0
2015-08-01T03:00:00+03:00;Y;2015-10-01T03:00:00+03:00;29677;3863;4500.00;0
2015-08-26T03:00:00+03:00;Y;2015-08-31T03:00:00+03:00;29677;4686;7238.00;0
2015-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;4720;5770.00;0
2015-09-23T03:00:00+03:00;Y;2015-09-30T03:00:00+03:00;29677;5128;1836.00;100
2015-10-01T03:00:00+03:00;Y;2015-10-31T03:00:00+03:00;29677;5170;3900.00;100
2015-11-01T03:00:00+03:00;Y;2015-12-03T03:00:00+03:00;29677;5814;3900.00;100
2015-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;6418;3900.00;100
2016-01-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;6598;3900.00;100
2016-02-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;6760;3900.00;100
2016-02-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;6852;3900.00;100
2016-03-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;6976;1469.00;0
2016-04-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;7386;7800.00;100
2016-06-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;7880;7800.00;100
2016-08-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;8060;7150.00;100
2016-09-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;8186;3900.00;100
2016-10-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;8408;3900.00;100
2016-11-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29677;8794;3900.00;100
2016-11-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;9284;3900.00;100
2017-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;9490;3900.00;100
2017-05-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;10372;3900.00;0
2017-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29677;12050;1450.00;100
2014-12-25T03:00:00+03:00;Y;2015-05-23T03:00:00+03:00;29679;1879;14900.00;0
2015-01-26T03:00:00+03:00;Y;2015-02-02T03:00:00+03:00;771;2011;4800.00;0
2015-02-26T03:00:00+03:00;Y;2015-03-05T03:00:00+03:00;771;2213;6138.00;0
2015-03-02T03:00:00+03:00;Y;2015-03-09T03:00:00+03:00;771;2251;3300.00;0
2015-04-01T03:00:00+03:00;Y;2015-05-07T03:00:00+03:00;771;2547;3300.00;0
2015-05-07T03:00:00+03:00;Y;2015-06-01T03:00:00+03:00;771;2683;3300.00;0
2015-06-01T03:00:00+03:00;Y;2015-07-01T03:00:00+03:00;771;3335;3300.00;0
2015-06-01T03:00:00+03:00;Y;2015-06-29T03:00:00+03:00;771;3337;4275.00;0
2015-07-01T03:00:00+03:00;Y;2015-07-31T03:00:00+03:00;771;3673;3300.00;0
2015-07-01T03:00:00+03:00;Y;2015-09-24T03:00:00+03:00;771;3845;3300.00;0
2015-09-01T03:00:00+03:00;Y;2015-10-01T03:00:00+03:00;771;4690;3900.00;0
2015-10-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;771;5174;3900.00;0
2016-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;771;6680;13000.00;0
2016-06-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;771;7940;8600.00;100
2016-12-01T03:00:00+03:00;Y;2017-03-18T03:00:00+03:00;771;9046;14940.00;0
2016-12-01T03:00:00+03:00;Y;2017-03-18T03:00:00+03:00;771;9170;8700.00;0
2016-12-16T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;771;9200;7899.00;0
2016-12-01T03:00:00+03:00;Y;2018-01-31T03:00:00+03:00;771;9334;30278.00;0
2017-01-31T03:00:00+03:00;Y;2017-02-28T03:00:00+03:00;771;9388;5200.00;0
2016-12-01T03:00:00+03:00;Y;2017-03-18T03:00:00+03:00;771;9624;2600.00;0
2017-06-22T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;771;10720;8600.00;0
2015-02-02T03:00:00+03:00;Y;2015-09-20T03:00:00+03:00;29691;2047;27450.00;100
2015-07-03T03:00:00+03:00;Y;2015-07-24T03:00:00+03:00;29691;3687;1404.00;0
2016-03-16T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29691;6928;1210.00;100
2015-02-24T03:00:00+03:00;Y;2015-03-03T03:00:00+03:00;29693;2205;14221.00;0
2015-06-15T03:00:00+03:00;Y;2015-06-19T03:00:00+03:00;29693;3623;14220.00;0
2015-09-07T03:00:00+03:00;Y;2015-12-01T03:00:00+03:00;29693;5094;14970.00;0
2015-12-04T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29693;6430;14970.00;0
2015-12-04T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29693;7368;15645.00;0
2015-12-04T03:00:00+03:00;Y;2017-01-09T03:00:00+03:00;29693;7986;15645.00;0
2015-12-22T03:00:00+03:00;Y;2017-01-09T03:00:00+03:00;29693;9234;13670.00;0
2015-01-28T03:00:00+03:00;Y;2015-04-22T03:00:00+03:00;29671;2023;34000.00;0
2015-02-20T03:00:00+03:00;Y;2015-09-01T03:00:00+03:00;29671;2197;30000.00;0
2015-04-02T03:00:00+03:00;Y;2015-05-05T03:00:00+03:00;29671;2523;30000.00;0
2015-04-29T03:00:00+03:00;Y;2015-06-19T03:00:00+03:00;29671;2669;20070.00;0
2015-09-03T03:00:00+03:00;Y;2015-10-23T03:00:00+03:00;29671;4844;2600.00;0
2015-09-03T03:00:00+03:00;Y;2015-11-25T03:00:00+03:00;29671;5718;48100.00;0
2015-11-06T03:00:00+03:00;Y;2015-11-09T03:00:00+03:00;29671;5854;5200.00;100
2015-11-22T03:00:00+03:00;Y;2015-12-29T03:00:00+03:00;29671;5982;0.00;0
2015-12-17T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;6502;9100.00;0
2016-01-14T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;6602;6500.00;100
2016-01-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;6660;3900.00;0
2016-02-04T03:00:00+03:00;Y;2016-11-29T03:00:00+03:00;29671;6706;1300.00;0
2016-02-04T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;6770;22100.00;0
2016-02-26T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;6828;650.00;0
2016-03-03T03:00:00+03:00;Y;2016-12-22T03:00:00+03:00;29671;6870;0.00;0
2016-04-11T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;7346;5200.00;0
2016-04-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;7436;650.00;0
2016-05-03T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;7446;2600.00;0
2016-05-23T03:00:00+03:00;Y;2016-06-23T03:00:00+03:00;29671;7538;1300.00;0
2016-06-08T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;7894;3900.00;0
2017-07-03T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;10838;21450.00;99
2017-07-19T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;10914;11700.00;0
2017-08-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29671;11121;9750.00;0
2018-08-14T03:00:00+03:00;Y;2018-08-21T03:00:00+03:00;29695;14091;0.00;
2015-02-27T03:00:00+03:00;Y;2015-03-06T03:00:00+03:00;167;2219;0.00;0
2015-02-27T03:00:00+03:00;Y;2015-03-06T03:00:00+03:00;167;2225;6138.00;0
2015-12-18T03:00:00+03:00;Y;2016-02-04T03:00:00+03:00;167;6512;0.00;0
2018-06-24T03:00:00+03:00;N;2018-07-01T03:00:00+03:00;167;13880;0.00;
2018-07-10T03:00:00+03:00;Y;2018-07-17T03:00:00+03:00;167;13964;0.00;
2015-02-27T03:00:00+03:00;Y;2015-03-06T03:00:00+03:00;29697;2233;4470.00;0
2015-03-11T03:00:00+03:00;Y;2017-01-26T03:00:00+03:00;29697;2281;1.00;0
2014-04-20T03:00:00+04:00;Y;2014-04-27T03:00:00+04:00;29784;729;10000.00;100
2014-09-04T03:00:00+04:00;Y;2014-09-11T03:00:00+04:00;29784;1401;6138.00;50
2014-10-07T03:00:00+04:00;Y;2014-10-14T03:00:00+04:00;29784;1575;6790.00;100
2014-11-28T03:00:00+03:00;Y;2014-12-22T03:00:00+03:00;29784;1749;2150.00;0
2014-11-27T03:00:00+03:00;Y;2014-11-27T03:00:00+03:00;29784;1759;1900.00;0
2014-11-28T03:00:00+03:00;Y;2014-12-22T03:00:00+03:00;29784;1965;4750.00;0
2015-02-10T03:00:00+03:00;Y;2015-02-17T03:00:00+03:00;29784;2145;3800.00;0
2015-03-02T03:00:00+03:00;Y;2015-03-09T03:00:00+03:00;29784;2235;1450.00;0
2015-04-21T03:00:00+03:00;Y;2015-04-29T03:00:00+03:00;29784;2631;1900.00;0
2015-07-15T03:00:00+03:00;Y;2015-09-01T03:00:00+03:00;29784;3741;8300.00;0
2015-08-18T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;4626;7238.00;0
2015-09-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;5146;1450.00;0
2015-10-01T03:00:00+03:00;Y;2015-11-10T03:00:00+03:00;29784;5808;8700.00;0
2016-02-17T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;6774;1000.00;0
2016-04-08T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;7344;4750.00;0
2016-07-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;8044;7250.00;0
2015-08-18T03:00:00+03:00;Y;2016-11-14T03:00:00+03:00;29784;8202;7898.00;0
2016-09-19T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;8266;3200.00;0
2016-10-10T03:00:00+03:00;Y;2017-05-23T03:00:00+03:00;29784;8410;5000.00;0
2017-06-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;10808;10875.00;0
2016-04-08T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29784;12020;2175.00;0
2018-03-01T03:00:00+03:00;Y;2018-03-30T03:00:00+03:00;29784;12879;0.00;0
2015-03-03T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29705;2257;51600.00;0
2015-05-13T03:00:00+03:00;Y;2015-07-21T03:00:00+03:00;29705;2747;37700.00;0
2015-07-08T03:00:00+03:00;Y;2015-07-21T03:00:00+03:00;29705;3719;5800.00;0
2015-09-01T03:00:00+03:00;Y;2015-12-28T03:00:00+03:00;29705;3955;12700.00;0
2015-09-24T03:00:00+03:00;Y;2015-12-08T03:00:00+03:00;29705;5136;13000.00;100
2015-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29705;6394;13650.00;0
2016-01-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29705;6600;3900.00;0
2016-03-01T03:00:00+03:00;Y;2017-03-24T03:00:00+03:00;29705;6862;11700.00;0
2016-03-25T03:00:00+03:00;Y;2017-03-24T03:00:00+03:00;29705;6984;1188.00;0
2016-03-31T03:00:00+03:00;Y;2017-05-12T03:00:00+03:00;29705;7120;2336.00;0
2016-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29705;7902;11700.00;0
2017-03-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29705;9576;1249.00;0
2017-03-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29705;9580;2336.00;0
2018-03-22T03:00:00+03:00;Y;2018-03-29T03:00:00+03:00;29705;12986;11600.00;
2015-03-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;2287;50000.00;0
2015-03-12T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;2289;76600.00;0
2015-03-12T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;3339;31125.00;0
2015-06-02T03:00:00+03:00;Y;2017-01-31T03:00:00+03:00;29707;3491;1423900.00;0
2015-07-10T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;3727;46886.00;0
2015-07-10T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;3729;53222.00;0
2015-07-29T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;3789;43704.00;0
2015-07-29T03:00:00+03:00;Y;2015-10-13T03:00:00+03:00;29707;4684;43704.00;0
2015-10-01T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;5196;42588.00;0
2015-10-26T03:00:00+03:00;Y;2017-04-02T03:00:00+03:00;29707;5740;74140.00;0
2015-11-23T03:00:00+03:00;Y;2016-05-15T03:00:00+03:00;29707;5986;0.00;0
2015-10-26T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;6258;50616.00;0
2016-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;6626;5250.00;0
2016-02-29T03:00:00+03:00;Y;2016-05-13T03:00:00+03:00;29707;6838;0.00;0
2016-05-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;7888;12000.00;0
2016-07-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;7974;30225.00;0
2016-07-06T03:00:00+03:00;Y;2016-07-21T03:00:00+03:00;29707;7988;16038.00;0
2016-08-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29707;8062;37500.00;0
2017-05-03T03:00:00+03:00;Y;2017-05-04T03:00:00+03:00;29707;10332;9950.00;0
2017-11-01T03:00:00+03:00;N;2018-02-09T03:00:00+03:00;29707;12372;36750.00;0
2015-02-03T03:00:00+03:00;Y;2017-03-24T03:00:00+03:00;29733;2091;39900.00;0
2015-05-14T03:00:00+03:00;Y;2017-03-24T03:00:00+03:00;29733;2757;2175.00;0
2015-07-09T03:00:00+03:00;Y;2015-07-09T03:00:00+03:00;29733;3721;1200.00;0
2016-02-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;6694;600.00;0
2016-03-09T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;6880;1210.00;0
2016-11-07T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;8512;6525.00;0
2016-02-02T03:00:00+03:00;Y;2017-01-19T03:00:00+03:00;29733;9338;600.00;0
2017-03-07T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;9548;1450.00;0
2017-03-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;9558;7250.00;0
2017-03-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;9560;1188.00;0
2017-03-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29733;9628;2900.00;0
2017-09-21T03:00:00+03:00;Y;2017-10-09T03:00:00+03:00;29733;12112;0.00;0
2018-04-17T03:00:00+03:00;N;2018-04-20T03:00:00+03:00;29733;13056;3900.00;
2013-04-09T03:00:00+04:00;Y;2013-04-14T03:00:00+04:00;3;7;1078.00;100
2015-03-31T03:00:00+03:00;Y;2015-05-23T03:00:00+03:00;3;2509;4350.00;0
2018-07-16T03:00:00+03:00;N;2018-08-01T03:00:00+03:00;3;14014;2000.00;
2015-04-03T03:00:00+03:00;Y;2015-04-10T03:00:00+03:00;29735;2539;1450.00;0
2015-04-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29739;2519;17400.00;0
2015-09-17T03:00:00+03:00;Y;2016-05-24T03:00:00+03:00;29739;5112;14500.00;0
2014-08-26T03:00:00+04:00;Y;2014-09-03T03:00:00+04:00;29715;1315;30000.00;0
2015-03-31T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29715;2515;18850.00;0
2015-04-15T03:00:00+03:00;Y;2015-09-10T03:00:00+03:00;29751;2621;69250.00;0
2014-03-04T03:00:00+04:00;Y;2014-03-11T03:00:00+04:00;777;575;10500.00;50
2015-04-10T03:00:00+03:00;Y;2015-08-27T03:00:00+03:00;777;2581;10150.00;0
2016-04-27T03:00:00+03:00;Y;2016-12-14T03:00:00+03:00;777;7434;47850.00;0
2015-05-29T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;3327;2900.00;0
2015-09-08T03:00:00+03:00;Y;2015-09-17T03:00:00+03:00;29757;4896;1078.00;0
2016-07-08T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;7998;1450.00;0
2016-07-14T03:00:00+03:00;Y;2017-04-10T03:00:00+03:00;29757;8012;14500.00;0
2016-09-07T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;8222;1188.00;0
2017-03-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;9566;2900.00;0
2017-05-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;10384;2900.00;0
2016-09-07T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;11942;1188.00;0
2017-09-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;12149;13050.00;0
2017-09-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29757;12246;2175.00;0
2018-02-06T03:00:00+03:00;N;2018-02-09T03:00:00+03:00;29757;12795;16038.00;0
2018-02-06T03:00:00+03:00;N;2018-02-20T03:00:00+03:00;29757;12830;16000.00;0
2018-02-06T03:00:00+03:00;N;2018-05-30T03:00:00+03:00;29757;13060;2900.00;0
2015-05-27T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29763;3645;100000.00;0
2015-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29765;3509;4350.00;0
2015-10-28T03:00:00+03:00;Y;2016-03-10T03:00:00+03:00;29765;5792;0.00;0
2015-06-25T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29767;3647;31900.00;0
2015-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29767;6320;4350.00;0
2015-12-20T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29767;6516;1078.00;0
2016-08-23T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29767;8148;2900.00;0
2017-06-12T03:00:00+03:00;Y;2017-07-20T03:00:00+03:00;29767;10672;2900.00;0
2017-06-26T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29767;10764;1188.00;0
2016-08-23T03:00:00+03:00;Y;2017-08-16T03:00:00+03:00;29767;11564;2686.00;0
2015-06-18T03:00:00+03:00;Y;2015-09-09T03:00:00+03:00;29769;3635;65000.00;0
2015-06-29T03:00:00+03:00;Y;2015-12-01T03:00:00+03:00;29771;3655;75890.00;0
2015-07-17T03:00:00+03:00;Y;2016-01-13T03:00:00+03:00;29775;3751;3278.00;0
2016-04-01T03:00:00+03:00;Y;2016-09-14T03:00:00+03:00;29779;7370;900.00;0
2016-05-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29779;7458;13950.00;0
2016-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29779;7830;20223.00;0
2016-07-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29779;7952;29628.00;0
2016-08-01T03:00:00+03:00;Y;2016-08-31T03:00:00+03:00;29779;8086;0.00;0
2015-04-22T03:00:00+03:00;Y;2015-09-25T03:00:00+03:00;29749;2637;1.00;0
2015-05-27T03:00:00+03:00;Y;2015-06-16T03:00:00+03:00;29749;3323;4800.00;0
2015-06-19T03:00:00+03:00;Y;2015-09-09T03:00:00+03:00;29749;3639;430650.00;0
2015-08-25T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;4682;2000.00;0
2015-08-31T03:00:00+03:00;Y;2015-10-25T03:00:00+03:00;29749;4722;34400.00;0
2015-09-01T03:00:00+03:00;Y;2015-09-04T03:00:00+03:00;29749;4734;56800.00;0
2015-08-19T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;4854;2000.00;0
2015-09-17T03:00:00+03:00;Y;2015-09-18T03:00:00+03:00;29749;5108;0.00;0
2015-09-23T03:00:00+03:00;Y;2015-10-11T03:00:00+03:00;29749;5130;0.00;0
2015-09-30T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5154;2400.00;0
2015-09-30T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5160;800.00;100
2015-09-17T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5176;1600.00;100
2015-09-17T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5178;800.00;100
2015-09-17T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5180;800.00;100
2015-10-05T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;29749;5192;2400.00;0
2015-10-05T03:00:00+03:00;Y;2015-12-29T03:00:00+03:00;29749;5198;43200.00;0
2015-10-16T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;5552;4000.00;100
2015-11-10T03:00:00+03:00;Y;2015-11-18T03:00:00+03:00;29749;5876;0.00;0
2015-12-06T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;6438;11200.00;0
2015-12-26T03:00:00+03:00;Y;2015-12-30T03:00:00+03:00;29749;6550;0.00;0
2016-01-27T03:00:00+03:00;Y;2016-02-01T03:00:00+03:00;29749;6658;0.00;0
2016-02-02T03:00:00+03:00;Y;2016-06-03T03:00:00+03:00;29749;6692;16400.00;0
2016-02-17T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;6776;19200.00;100
2016-03-04T03:00:00+03:00;Y;2016-06-03T03:00:00+03:00;29749;6876;0.00;0
2016-03-09T03:00:00+03:00;Y;2016-09-07T03:00:00+03:00;29749;6884;0.00;0
2016-04-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;7184;94000.00;0
2016-05-04T03:00:00+03:00;Y;2016-06-03T03:00:00+03:00;29749;7454;0.00;0
2016-05-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;7476;120800.00;0
2016-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;7834;66000.00;0
2016-07-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;7954;120000.00;0
2016-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;8070;2800.00;0
2016-08-01T03:00:00+03:00;Y;2016-10-03T03:00:00+03:00;29749;8226;800.00;0
2016-10-03T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;8356;54800.00;0
2016-11-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29749;8774;1600.00;0
2016-11-16T03:00:00+03:00;Y;2017-02-28T03:00:00+03:00;29749;8876;141950.00;100
2016-12-01T03:00:00+03:00;Y;2017-01-24T03:00:00+03:00;29749;9122;800.00;0
2017-02-01T03:00:00+03:00;Y;2017-06-05T03:00:00+03:00;29749;9298;6400.00;0
2017-07-03T03:00:00+03:00;N;2017-11-02T03:00:00+03:00;29749;11046;3200.00;0
2017-09-15T03:00:00+03:00;N;2017-12-22T03:00:00+03:00;29749;12084;97075.00;100
2017-10-02T03:00:00+03:00;Y;2017-10-11T03:00:00+03:00;29749;12157;328900.00;100
2017-10-20T03:00:00+03:00;N;2018-02-28T03:00:00+03:00;29749;12312;44000.00;0
2017-10-20T03:00:00+03:00;Y;2017-10-31T03:00:00+03:00;29749;12325;0.00;0
2015-09-08T03:00:00+03:00;Y;2015-12-21T03:00:00+03:00;29788;4898;1078.00;0
2015-08-18T03:00:00+03:00;Y;2015-09-24T03:00:00+03:00;29790;4632;1078.00;0
2016-09-08T03:00:00+03:00;Y;2017-08-22T03:00:00+03:00;29790;8230;1188.00;0
2015-07-21T03:00:00+03:00;Y;2015-11-20T03:00:00+03:00;29792;3769;95000.00;0
2015-08-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29792;4676;43500.00;0
2015-09-14T03:00:00+03:00;Y;2015-11-23T03:00:00+03:00;29792;5092;8940.00;0
2015-08-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29792;5714;4350.00;0
2016-01-15T03:00:00+03:00;Y;2016-03-01T03:00:00+03:00;29792;6606;5800.00;0
2016-03-11T03:00:00+03:00;Y;2016-04-07T03:00:00+03:00;29792;6902;7250.00;0
2016-01-15T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29792;7250;12000.00;0
2016-10-06T03:00:00+03:00;Y;2016-10-10T03:00:00+03:00;29792;8398;0.00;0
2015-05-22T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29759;2929;23300.00;0
2015-06-02T03:00:00+03:00;Y;2015-08-20T03:00:00+03:00;29759;3437;0.00;0
2015-06-02T03:00:00+03:00;Y;2015-08-20T03:00:00+03:00;29759;3439;0.00;0
2015-11-25T03:00:00+03:00;Y;2016-11-17T03:00:00+03:00;29759;6144;93900.00;0
2015-12-03T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29759;6422;45508.00;0
2016-01-11T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29759;6608;11700.00;99
2016-01-11T03:00:00+03:00;Y;2017-01-10T03:00:00+03:00;29759;9226;50069.00;99
2017-08-22T03:00:00+03:00;Y;2017-09-01T03:00:00+03:00;29759;11755;85644.00;0
2018-10-29T03:00:00+03:00;N;2018-11-05T03:00:00+03:00;29759;14260;0.00;
2013-06-09T03:00:00+04:00;Y;2013-06-16T03:00:00+04:00;5;9;30000.00;80
2015-04-07T03:00:00+03:00;Y;2015-11-19T03:00:00+03:00;5;2565;89940.00;0
2015-09-07T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;5;4888;11600.00;0
2015-12-03T03:00:00+03:00;Y;2016-01-11T03:00:00+03:00;5;6414;168200.00;0
2016-06-03T03:00:00+03:00;Y;2016-11-15T03:00:00+03:00;5;7874;0.00;0
2016-12-06T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;5;7950;29000.00;0
2017-09-04T03:00:00+03:00;Y;2017-09-11T03:00:00+03:00;5;11976;40950.00;50
2018-05-28T03:00:00+03:00;Y;2018-06-04T03:00:00+03:00;5;13515;0.00;
2016-04-30T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29808;1621;22300.00;100
2015-10-13T03:00:00+03:00;Y;2015-10-22T03:00:00+03:00;29808;5426;1580.00;0
2015-09-21T03:00:00+03:00;Y;2015-11-27T03:00:00+03:00;29816;5120;126400.00;100
