DATE_BILL;DATE_PAYED;DATE_PAY_BEFORE;PAYED;PRICE;STATUS_ID;UF_COMPANY_ID
2015-09-30T03:00:00+03:00;2015-10-07T08:10:56+03:00;2015-10-07T03:00:00+03:00;Y;1680.0000;P;27647
2015-10-01T03:00:00+03:00;2015-10-18T15:54:46+03:00;2015-10-13T03:00:00+03:00;Y;31500.0000;P;29669
2015-10-01T03:00:00+03:00;2015-10-19T08:48:28+03:00;2015-10-16T03:00:00+03:00;Y;3900.0000;P;29677
2015-10-01T03:00:00+03:00;2015-10-22T17:33:57+03:00;2015-10-20T03:00:00+03:00;Y;3900.0000;P;823
2015-10-01T03:00:00+03:00;2015-10-19T08:49:23+03:00;2015-10-09T03:00:00+03:00;Y;3900.0000;P;771
2015-10-01T03:00:00+03:00;2016-07-27T15:04:06+03:00;2015-12-11T03:00:00+03:00;Y;15600.0000;P;27647
2015-10-04T03:00:00+03:00;2015-11-12T14:42:51+03:00;;Y;2400.0000;P;29749
2015-10-04T03:00:00+03:00;2015-11-12T14:47:17+03:00;;Y;800.0000;P;29749
2015-10-04T03:00:00+03:00;2015-11-12T14:15:36+03:00;;Y;1600.0000;P;29749
2015-10-04T03:00:00+03:00;2015-11-12T14:25:13+03:00;;Y;800.0000;P;29749
2015-10-04T03:00:00+03:00;2015-11-12T14:34:42+03:00;;Y;800.0000;P;29749
2015-10-05T03:00:00+03:00;2015-11-12T13:06:51+03:00;;Y;2400.0000;P;29749
2015-10-05T03:00:00+03:00;2015-10-13T09:17:13+03:00;;Y;43704.0000;P;29707
2015-10-07T03:00:00+03:00;2015-10-08T16:07:03+03:00;2015-10-16T03:00:00+03:00;Y;2600.0000;P;29671
2015-10-07T03:00:00+03:00;2015-10-13T18:13:32+03:00;2015-10-12T03:00:00+03:00;Y;7875.0000;P;13
2015-10-08T03:00:00+03:00;2015-12-29T17:43:39+03:00;;Y;43200.0000;P;29749
2015-10-09T03:00:00+03:00;2015-10-19T20:04:08+03:00;;Y;13000.0000;P;29705
2015-10-12T03:00:00+03:00;2015-10-13T17:01:08+03:00;2015-10-16T03:00:00+03:00;Y;1520.0000;P;27647
2015-10-12T03:00:00+03:00;2015-10-23T11:27:34+03:00;;Y;7238.0000;P;29627
2015-10-12T03:00:00+03:00;2015-11-21T17:56:57+03:00;;Y;10150.0000;P;29747
2015-10-07T03:00:00+03:00;2015-11-16T13:37:00+03:00;2015-11-13T03:00:00+03:00;Y;7875.0000;P;13
2015-10-16T03:00:00+03:00;2016-01-12T09:13:32+03:00;2015-11-30T03:00:00+03:00;Y;4000.0000;P;29749
2015-10-18T03:00:00+03:00;2015-10-18T19:20:11+03:00;;Y;1.0000;P;29856
2015-10-19T03:00:00+03:00;2015-10-20T14:04:41+03:00;2015-10-23T03:00:00+03:00;Y;1450.0000;P;5489
2015-10-21T03:00:00+03:00;2015-10-21T14:24:00+03:00;;Y;1.0000;P;29856
2015-10-21T03:00:00+03:00;2015-10-29T11:26:43+03:00;;Y;4350.0000;P;29792
2015-10-23T03:00:00+03:00;2015-10-23T09:18:16+03:00;;Y;1.0000;P;29856
2015-10-23T03:00:00+03:00;2015-11-01T15:41:28+03:00;;N;23925.0000;P;29747
2015-10-28T03:00:00+03:00;2015-10-28T15:42:57+03:00;;Y;4350.0000;P;29673
2015-10-29T03:00:00+03:00;;;N;199500.0000;D;29912
2015-11-01T03:00:00+03:00;2015-11-18T09:31:19+03:00;2015-11-20T03:00:00+03:00;Y;2900.0000;P;29637
2015-10-23T03:00:00+03:00;2015-12-02T19:29:15+03:00;;N;23925.0000;P;29747
2015-11-02T03:00:00+03:00;2016-01-11T14:19:43+03:00;2015-11-30T03:00:00+03:00;Y;12500.0000;P;27647
2015-11-02T03:00:00+03:00;2015-11-02T15:51:23+03:00;;N;8700.0000;P;29784
2015-11-02T03:00:00+03:00;2015-11-17T16:42:16+03:00;2015-11-13T03:00:00+03:00;Y;3900.0000;P;823
2015-11-02T03:00:00+03:00;2015-11-07T09:58:28+03:00;2015-11-13T03:00:00+03:00;Y;3900.0000;P;29677
2015-11-03T03:00:00+03:00;2015-11-13T08:39:56+03:00;2015-11-13T03:00:00+03:00;Y;3300.0000;P;29675
2015-11-05T03:00:00+03:00;2015-11-05T15:53:39+03:00;;Y;1.0000;P;29856
2015-11-05T03:00:00+03:00;2015-11-24T12:49:44+03:00;2015-11-18T03:00:00+03:00;Y;7738.0000;P;27647
2015-10-23T03:00:00+03:00;2015-12-02T19:29:00+03:00;;N;29725.0000;P;29747
2015-10-23T03:00:00+03:00;2015-12-29T17:53:22+03:00;;N;29725.0000;P;29747
2015-10-23T03:00:00+03:00;2016-02-09T15:13:32+03:00;;N;55100.0000;P;29747
2015-10-23T03:00:00+03:00;2016-02-17T14:51:28+03:00;;N;55100.0000;P;29747
2015-10-23T03:00:00+03:00;2016-03-24T07:07:25+03:00;;Y;12325.0000;P;29747
2015-10-23T03:00:00+03:00;2016-03-24T07:26:20+03:00;;Y;12325.0000;P;29747
2016-03-21T03:00:00+03:00;2016-05-06T13:09:03+03:00;;Y;27550.0000;P;29747
2016-03-21T03:00:00+03:00;2016-05-06T13:09:10+03:00;;Y;27550.0000;P;29747
2015-11-06T03:00:00+03:00;;2015-11-10T03:00:00+03:00;N;5200.0000;D;29671
2015-11-09T03:00:00+03:00;;;N;31500.0000;D;29669
2015-11-09T03:00:00+03:00;2015-11-19T07:56:45+03:00;;Y;8845.0000;P;29673
2015-11-10T03:00:00+03:00;2015-11-16T13:18:23+03:00;;Y;10098.0000;P;29948
2015-11-13T03:00:00+03:00;2015-11-16T13:42:02+03:00;2015-11-16T03:00:00+03:00;Y;12862.5000;P;13
2015-11-13T03:00:00+03:00;2015-12-16T16:18:57+03:00;2015-12-18T03:00:00+03:00;Y;12862.5000;P;13
2015-11-17T03:00:00+03:00;;;N;95000.0000;D;29792
2015-11-18T03:00:00+03:00;2015-11-18T16:31:00+03:00;;Y;12500.0000;P;29966
2015-11-18T03:00:00+03:00;2015-11-26T08:29:48+03:00;2015-11-21T03:00:00+03:00;Y;11237.5000;P;29637
2015-11-18T03:00:00+03:00;2015-12-18T15:03:30+03:00;2015-11-30T03:00:00+03:00;Y;11237.5000;P;29637
2015-11-21T03:00:00+03:00;2015-11-21T16:54:43+03:00;;Y;24750.0000;P;29707
2015-11-21T03:00:00+03:00;2015-11-21T16:56:35+03:00;;Y;17838.0000;P;29707
2015-10-12T03:00:00+03:00;2015-12-02T19:30:03+03:00;;Y;10150.0000;P;29747
2015-11-23T03:00:00+03:00;2015-11-24T10:41:19+03:00;;Y;7738.0000;P;27647
2015-11-23T03:00:00+03:00;2015-12-01T17:50:36+03:00;;Y;7800.0000;P;29675
2015-11-25T03:00:00+03:00;2015-11-27T13:26:18+03:00;;Y;10000.0000;P;13
2015-11-25T03:00:00+03:00;2015-12-31T14:37:06+03:00;;Y;23362.5000;P;13
2015-11-25T03:00:00+03:00;2015-11-27T14:59:32+03:00;;Y;31500.0000;P;29669
2015-11-25T03:00:00+03:00;2015-11-27T13:14:15+03:00;;Y;13362.5000;P;13
2015-11-30T03:00:00+03:00;2015-12-01T08:23:29+03:00;;Y;12400.0000;P;13
2015-11-30T03:00:00+03:00;2015-12-02T14:18:08+03:00;;Y;40000.0000;P;13
2015-11-30T03:00:00+03:00;2016-04-13T08:54:24+03:00;;Y;26450.0000;P;13
2015-12-01T03:00:00+03:00;2015-12-01T11:20:07+03:00;2015-12-02T03:00:00+03:00;Y;4350.0000;P;29767
2015-12-01T03:00:00+03:00;2015-12-17T10:18:23+03:00;2015-12-11T03:00:00+03:00;Y;3900.0000;P;823
2015-12-01T03:00:00+03:00;2015-12-01T17:10:24+03:00;2015-12-11T03:00:00+03:00;Y;11700.0000;P;29705
2015-12-01T03:00:00+03:00;2015-12-01T18:04:59+03:00;2015-12-04T03:00:00+03:00;Y;3300.0000;P;29675
2015-12-02T03:00:00+03:00;2015-12-23T08:02:55+03:00;;Y;37400.0000;P;813
2015-12-03T03:00:00+03:00;2015-12-09T17:16:32+03:00;2015-12-18T03:00:00+03:00;Y;3900.0000;P;29677
2015-12-03T03:00:00+03:00;2015-12-07T13:47:23+03:00;2015-12-11T03:00:00+03:00;Y;11700.0000;P;29627
2015-12-03T03:00:00+03:00;2015-12-07T15:06:08+03:00;2015-12-07T03:00:00+03:00;Y;45508.8000;P;29759
2015-12-03T03:00:00+03:00;2015-12-23T08:06:00+03:00;;Y;16500.0000;P;813
2015-12-04T03:00:00+03:00;2015-12-04T15:46:34+03:00;;Y;2975.0000;P;119
2015-12-04T03:00:00+03:00;2015-12-14T16:23:05+03:00;2015-12-11T03:00:00+03:00;Y;14970.0000;P;29693
2015-12-04T03:00:00+03:00;2016-01-12T16:58:03+03:00;;Y;12100.0000;P;813
2015-12-09T03:00:00+03:00;2015-12-29T13:43:08+03:00;;Y;6525.0000;P;31026
2015-12-10T03:00:00+03:00;2015-12-14T16:43:11+03:00;;Y;3150.0000;P;13
2015-11-16T03:00:00+03:00;;;N;11600.0000;D;5
2015-10-12T03:00:00+03:00;2015-12-29T06:59:55+03:00;2015-12-31T03:00:00+03:00;Y;7250.0000;P;29747
2015-12-14T03:00:00+03:00;2015-12-14T10:25:03+03:00;;Y;6400.0000;P;13
2015-12-14T03:00:00+03:00;2015-12-16T11:13:10+03:00;;Y;32500.0000;P;13
2015-12-14T03:00:00+03:00;2016-04-27T07:18:32+03:00;;Y;32500.0000;P;13
2015-12-15T03:00:00+03:00;2016-04-11T14:33:50+03:00;;Y;11200.0000;P;29749
2015-12-15T03:00:00+03:00;2015-12-29T10:23:43+03:00;;Y;45508.8000;P;29912
2015-12-16T03:00:00+03:00;2015-12-16T15:53:32+03:00;;Y;34000.0000;P;29707
2015-12-18T03:00:00+03:00;2015-12-28T12:01:17+03:00;;Y;7238.0000;P;5489
2015-12-18T03:00:00+03:00;;;N;7238.0000;D;167
2015-12-20T03:00:00+03:00;2015-12-22T09:43:22+03:00;;Y;1078.0000;P;29767
2015-12-21T03:00:00+03:00;;;N;14500.0000;D;31028
2015-12-21T03:00:00+03:00;2016-01-21T13:34:55+03:00;;Y;8700.0000;P;31030
2015-12-21T03:00:00+03:00;;;N;27200.0000;D;169
2015-12-22T03:00:00+03:00;2016-01-18T09:53:58+03:00;;Y;14500.0000;P;31056
2015-12-23T03:00:00+03:00;2015-12-31T08:03:01+03:00;;Y;20300.0000;P;29747
2015-12-24T03:00:00+03:00;2015-12-29T17:42:32+03:00;;Y;11700.0000;P;823
2015-12-24T03:00:00+03:00;2015-12-29T13:41:50+03:00;;Y;14000.0000;P;31042
2015-12-28T03:00:00+03:00;2015-12-31T07:58:00+03:00;;Y;42150.0000;P;31048
2015-12-29T03:00:00+03:00;2016-01-21T17:40:34+03:00;;Y;9100.0000;P;29671
2015-12-29T03:00:00+03:00;2016-01-27T15:59:26+03:00;;Y;16200.0000;P;31042
2015-12-29T03:00:00+03:00;2016-01-11T14:22:23+03:00;;Y;1950.0000;P;29705
2015-12-30T03:00:00+03:00;2016-01-11T14:29:00+03:00;;Y;130680.0000;P;31046
2015-12-30T03:00:00+03:00;2016-03-01T11:41:39+03:00;;Y;330220.0000;P;31046
2016-01-11T03:00:00+03:00;2016-02-08T08:06:45+03:00;;Y;31500.0000;P;29669
2015-12-30T03:00:00+03:00;2016-01-12T09:20:06+03:00;;Y;40140.0000;P;29707
2015-12-21T03:00:00+03:00;2016-02-08T08:50:11+03:00;;Y;8700.0000;P;31030
2016-01-13T03:00:00+03:00;2016-01-17T10:37:51+03:00;;Y;3900.0000;P;29677
2016-01-13T03:00:00+03:00;2016-01-14T07:57:08+03:00;;Y;3900.0000;P;29705
2016-01-15T03:00:00+03:00;2016-01-18T11:29:11+03:00;;Y;11700.0000;P;29759
2016-01-15T03:00:00+03:00;;;N;5800.0000;D;29792
2016-01-18T03:00:00+03:00;2016-01-19T08:19:19+03:00;;Y;5250.0000;P;13
2016-01-18T03:00:00+03:00;2016-03-23T09:45:11+03:00;;Y;5250.0000;P;13
2016-01-20T03:00:00+03:00;2016-01-21T17:41:57+03:00;;Y;6500.0000;P;29671
2016-01-21T03:00:00+03:00;;;N;12100.0000;D;813
2016-01-25T03:00:00+03:00;2016-02-08T07:43:10+03:00;;Y;3900.0000;P;823
2016-01-27T03:00:00+03:00;2016-02-01T10:48:37+03:00;;Y;1575.0000;P;13
2016-01-28T03:00:00+03:00;2016-02-08T07:52:24+03:00;;N;9990.0000;P;31062
2016-01-29T03:00:00+03:00;2016-02-08T07:39:47+03:00;;Y;5200.0000;P;823
2016-02-01T03:00:00+03:00;2016-02-10T12:42:46+03:00;;Y;3900.0000;P;29675
2016-02-01T03:00:00+03:00;;;N;3900.0000;D;823
2016-02-01T03:00:00+03:00;2016-03-04T10:07:48+03:00;;Y;3900.0000;P;823
2016-02-01T03:00:00+03:00;2016-02-08T08:01:49+03:00;;Y;5346.0000;P;31066
2016-02-02T03:00:00+03:00;2016-02-08T07:59:45+03:00;;Y;1078.0000;P;181
2016-02-02T03:00:00+03:00;2016-02-10T10:49:26+03:00;;Y;600.0000;P;29733
2016-02-04T03:00:00+03:00;2016-02-25T12:52:36+03:00;;Y;12500.0000;P;29966
2016-02-05T03:00:00+03:00;2016-02-16T10:41:54+03:00;;Y;15900.0000;P;31070
2016-02-08T03:00:00+03:00;2016-02-08T08:05:35+03:00;;Y;50616.0000;P;29707
2016-02-09T03:00:00+03:00;2016-02-16T08:42:52+03:00;;Y;3900.0000;P;29671
2016-02-10T03:00:00+03:00;2016-02-11T07:36:56+03:00;;Y;6800.0000;P;13
2016-02-11T03:00:00+03:00;2016-02-16T11:05:53+03:00;;Y;10000.0000;P;13
2016-02-11T03:00:00+03:00;2016-03-21T14:33:02+03:00;;Y;16800.0000;P;13
2016-02-11T03:00:00+03:00;2016-02-17T09:38:52+03:00;2016-02-15T03:00:00+03:00;Y;4500.0000;P;13
2016-02-11T03:00:00+03:00;2016-04-05T07:25:15+03:00;2016-02-15T03:00:00+03:00;Y;4425.0000;P;13
2016-02-12T03:00:00+03:00;2016-02-15T11:28:12+03:00;;Y;3625.0000;P;195
2016-02-12T03:00:00+03:00;2016-03-04T09:01:48+03:00;;Y;15500.0000;P;29661
2016-02-12T03:00:00+03:00;2016-03-04T09:01:59+03:00;;Y;9900.0000;P;29661
2016-02-12T03:00:00+03:00;2016-03-23T14:27:31+03:00;;Y;5000.0000;P;29661
2016-02-14T03:00:00+03:00;2016-02-14T08:54:32+03:00;2016-02-14T03:00:00+03:00;Y;3900.0000;P;29677
2016-02-16T03:00:00+03:00;2016-02-18T15:31:37+03:00;;Y;1078.0000;P;195
2016-02-16T03:00:00+03:00;2016-02-17T11:01:49+03:00;2016-02-19T03:00:00+03:00;Y;14718.0000;P;29669
2016-02-16T03:00:00+03:00;2016-03-25T07:43:12+03:00;;Y;3000.0000;P;31076
2016-02-17T03:00:00+03:00;2016-02-17T09:43:57+03:00;;Y;1000.0000;P;29784
2016-02-18T03:00:00+03:00;;;N;2940.0000;D;31082
2016-02-19T03:00:00+03:00;;;N;17800.0000;D;31084
2016-02-24T03:00:00+03:00;2016-03-04T10:07:53+03:00;;Y;15600.0000;P;823
2016-02-24T03:00:00+03:00;2016-02-26T13:51:33+03:00;;Y;1078.0000;P;31086
2016-03-14T03:00:00+03:00;2016-04-05T11:13:13+03:00;;Y;13000.0000;P;29671
2016-03-01T03:00:00+03:00;2016-04-19T10:53:04+03:00;;Y;31500.0000;P;29669
2016-03-01T03:00:00+03:00;2016-03-09T08:13:44+03:00;;Y;4200.0000;P;13
2016-03-01T03:00:00+03:00;2016-03-14T08:50:50+03:00;;Y;3900.0000;P;29677
2016-03-02T03:00:00+03:00;2016-03-03T13:06:50+03:00;;Y;11700.0000;P;29705
2016-03-03T03:00:00+03:00;2016-03-09T18:18:35+03:00;;Y;11700.0000;P;29627
2016-03-03T03:00:00+03:00;2016-03-14T08:51:17+03:00;;Y;650.0000;P;29671
2016-03-09T03:00:00+03:00;2016-03-31T07:35:33+03:00;;Y;15645.0000;P;31106
2016-03-09T03:00:00+03:00;2016-03-21T08:45:05+03:00;2016-04-08T03:00:00+03:00;Y;1210.0000;P;29733
2016-03-11T03:00:00+03:00;2016-03-14T16:04:52+03:00;;N;10990.0000;P;31062
2016-03-11T03:00:00+03:00;2016-03-11T16:18:21+03:00;;N;5550.0000;P;13
2016-03-11T03:00:00+03:00;2016-03-15T13:33:00+03:00;;Y;6000.0000;P;13
2016-03-16T03:00:00+03:00;2016-03-17T08:44:32+03:00;;Y;1210.0000;P;29691
2016-03-16T03:00:00+03:00;;;N;1900.0000;D;31108
2016-03-16T03:00:00+03:00;;;N;7250.0000;D;29792
2016-03-21T03:00:00+03:00;2016-04-01T07:21:39+03:00;2016-03-25T03:00:00+03:00;Y;407600.0000;P;197
2016-03-21T03:00:00+03:00;2016-05-18T10:31:20+03:00;2016-04-08T03:00:00+03:00;Y;16038.0000;P;775
2016-03-23T03:00:00+03:00;2016-04-20T07:45:52+03:00;;Y;7898.0000;P;31112
2016-03-23T03:00:00+03:00;2016-04-19T09:15:20+03:00;2016-04-22T03:00:00+03:00;Y;1188.0000;P;783
2016-02-12T03:00:00+03:00;2016-06-03T09:05:32+03:00;2016-03-25T03:00:00+03:00;Y;5000.0000;P;29661
2016-04-12T03:00:00+03:00;2016-06-29T10:16:50+03:00;;Y;29500.0000;P;29747
2016-04-12T03:00:00+03:00;2016-06-29T10:16:55+03:00;;Y;29500.0000;P;29747
2016-03-24T03:00:00+03:00;2016-03-25T08:15:31+03:00;;Y;1469.0000;P;29677
2016-03-24T03:00:00+03:00;2016-03-30T08:26:04+03:00;;N;5490.0000;P;31062
2016-03-25T03:00:00+03:00;;;N;2900.0000;D;31114
2016-03-25T03:00:00+03:00;;;N;900.0000;D;31076
2016-03-25T03:00:00+03:00;2016-03-29T09:32:31+03:00;;Y;1188.0000;P;29705
2016-03-25T03:00:00+03:00;2016-03-28T22:44:53+03:00;;Y;5800.0000;P;31116
2016-03-29T03:00:00+03:00;2016-05-10T12:35:21+03:00;;Y;1450.0000;P;195
2016-03-31T03:00:00+03:00;2016-04-05T09:51:02+03:00;;Y;10513.0000;P;29637
2016-03-31T03:00:00+03:00;2016-10-02T08:10:26+03:00;2016-05-31T03:00:00+03:00;Y;11700.0000;P;27647
2016-03-31T03:00:00+03:00;2016-04-11T12:47:37+03:00;;Y;2336.0000;P;29705
2016-04-01T03:00:00+03:00;2016-04-05T11:12:52+03:00;;Y;9100.0000;P;29671
2016-04-06T03:00:00+03:00;2016-05-13T09:31:38+03:00;;N;9100.0000;P;823
2016-04-06T03:00:00+03:00;2016-04-08T14:03:50+03:00;;Y;58800.0000;P;13
2016-04-06T03:00:00+03:00;;2017-03-31T03:00:00+03:00;N;44940.0000;D;13
2016-04-07T03:00:00+03:00;2016-04-14T15:26:20+03:00;;Y;12000.0000;P;29792
2016-04-11T03:00:00+03:00;2016-04-11T10:16:03+03:00;2016-04-04T03:00:00+03:00;Y;5250.0000;P;29707
2016-04-11T03:00:00+03:00;2016-05-02T16:44:28+03:00;2016-04-30T03:00:00+03:00;Y;130900.0000;P;813
2016-04-11T03:00:00+03:00;2016-05-02T16:45:20+03:00;;Y;7700.0000;P;813
2016-04-12T03:00:00+03:00;2016-05-10T11:15:12+03:00;2016-04-15T03:00:00+03:00;Y;15645.0000;P;29693
2016-04-12T03:00:00+03:00;;;N;879000.0000;D;31046
2016-04-12T03:00:00+03:00;2016-05-11T11:32:19+03:00;;Y;3900.0000;P;29677
2016-04-13T03:00:00+03:00;2016-04-28T13:31:14+03:00;;Y;5200.0000;P;29671
2016-04-13T03:00:00+03:00;2016-05-02T16:45:42+03:00;;Y;33660.0000;P;29779
2016-04-13T03:00:00+03:00;2016-05-11T16:29:42+03:00;;N;14500.0000;D;31122
2016-04-13T03:00:00+03:00;2016-04-15T11:32:25+03:00;;Y;14500.0000;P;31120
2016-04-15T03:00:00+03:00;2016-05-27T07:21:54+03:00;;Y;4750.0000;P;29784
2016-04-15T03:00:00+03:00;2016-06-29T10:13:13+03:00;;Y;19200.0000;P;29749
2016-04-15T03:00:00+03:00;2016-08-16T08:42:00+03:00;;Y;29362.5000;P;13
2016-03-31T03:00:00+03:00;2016-08-05T09:01:35+03:00;;Y;14662.0000;P;29637
2016-04-23T03:00:00+03:00;2016-08-29T12:12:44+03:00;;N;12100.0000;P;813
2016-04-28T03:00:00+03:00;2016-06-10T09:19:50+03:00;;Y;650.0000;P;29671
2016-05-06T03:00:00+03:00;2016-05-10T08:59:39+03:00;;Y;2600.0000;P;29671
2016-05-10T03:00:00+03:00;2016-06-23T15:15:09+03:00;;N;14500.0000;P;31120
2016-04-30T03:00:00+03:00;2016-06-02T19:30:44+03:00;;Y;6930.0000;P;813
2016-05-20T03:00:00+03:00;2016-06-07T07:50:46+03:00;;N;92400.0000;P;813
2016-05-11T03:00:00+03:00;;;N;7250.0000;D;29952
2016-05-02T03:00:00+03:00;2016-05-26T13:34:02+03:00;;Y;3900.0000;P;29677
2016-05-11T03:00:00+03:00;2016-06-16T09:48:43+03:00;;Y;7250.0000;P;803
2016-05-12T03:00:00+03:00;;;N;2336.0000;D;29627
2016-05-12T03:00:00+03:00;2016-05-25T11:03:20+03:00;2016-05-31T03:00:00+03:00;Y;3900.0000;P;823
2016-05-12T03:00:00+03:00;2017-06-05T08:40:08+03:00;2016-05-12T03:00:00+03:00;N;11700.0000;P;823
2016-05-31T03:00:00+03:00;2016-07-07T14:39:42+03:00;;Y;12447.0000;P;813
2016-05-31T03:00:00+03:00;2016-07-04T11:36:24+03:00;;Y;4050.0000;P;813
2016-05-18T03:00:00+03:00;2016-05-30T15:03:35+03:00;2016-05-31T03:00:00+03:00;Y;31500.0000;P;29669
2016-12-19T03:00:00+03:00;2016-12-27T17:20:12+03:00;2016-12-23T03:00:00+03:00;Y;7250.0000;P;803
2016-04-30T03:00:00+03:00;2016-06-06T07:21:28+03:00;;Y;94000.0000;P;29749
2016-05-19T03:00:00+03:00;2016-05-26T08:53:37+03:00;;Y;1450.0000;P;31142
2016-05-31T03:00:00+03:00;;;N;800.0000;D;29749
2016-05-24T03:00:00+03:00;2016-06-15T10:06:37+03:00;;Y;49410.0000;P;31106
2016-05-11T03:00:00+03:00;;;N;7250.0000;D;29952
2016-05-19T03:00:00+03:00;2016-06-15T13:46:12+03:00;2016-05-24T03:00:00+03:00;Y;4350.0000;P;195
2016-05-20T03:00:00+03:00;2016-06-02T19:32:41+03:00;;Y;52850.0000;P;813
2016-06-24T03:00:00+03:00;2016-08-04T14:31:38+03:00;;Y;221837.0000;P;813
2016-05-31T03:00:00+03:00;;;N;1300.0000;D;29671
2016-04-29T03:00:00+03:00;2016-06-28T14:17:31+03:00;;Y;900.0000;P;813
2016-05-26T03:00:00+03:00;2016-05-27T08:13:46+03:00;2016-05-30T03:00:00+03:00;Y;34800.0000;P;31120
2016-05-26T03:00:00+03:00;2016-08-16T08:38:14+03:00;;Y;34800.0000;P;31120
2016-05-27T03:00:00+03:00;2016-06-09T11:55:31+03:00;;Y;5400.0000;P;31152
2016-05-31T03:00:00+03:00;2016-08-10T13:36:35+03:00;;Y;25375.0000;P;29637
2016-10-28T03:00:00+03:00;2016-11-07T08:52:09+03:00;2016-10-31T03:00:00+03:00;Y;28275.0000;P;29637
2016-06-01T03:00:00+03:00;2016-06-15T13:11:40+03:00;2016-06-30T03:00:00+03:00;Y;3900.0000;P;823
2016-06-02T03:00:00+03:00;2016-06-23T14:59:57+03:00;;N;12000.0000;P;31150
2016-06-03T03:00:00+03:00;2016-06-30T07:49:15+03:00;2016-07-29T03:00:00+03:00;Y;120800.0000;P;29749
2016-02-12T03:00:00+03:00;2016-08-05T09:08:31+03:00;2016-06-30T03:00:00+03:00;Y;5500.0000;P;29661
2016-05-27T03:00:00+03:00;2016-06-30T07:31:50+03:00;;Y;109263.0000;P;813
2016-06-06T03:00:00+03:00;2016-07-20T08:20:45+03:00;;Y;3900.0000;P;29677
2016-06-07T03:00:00+03:00;2016-06-27T13:57:44+03:00;;Y;31500.0000;P;29669
2016-05-31T03:00:00+03:00;2016-06-30T14:52:19+03:00;;Y;13950.0000;P;29779
2016-06-07T03:00:00+03:00;2016-06-14T09:51:08+03:00;;Y;5850.0000;P;29627
2016-06-08T03:00:00+03:00;2016-07-04T13:07:58+03:00;2016-07-05T03:00:00+03:00;Y;10098.0000;P;31153
2016-06-28T03:00:00+03:00;2016-08-16T15:20:57+03:00;;Y;21447.0000;P;813
2016-07-18T03:00:00+03:00;2016-08-02T07:43:06+03:00;;Y;21790.0000;P;813
2016-06-08T03:00:00+03:00;;;N;900.0000;D;813
2016-06-30T03:00:00+03:00;2016-07-30T07:34:45+03:00;;Y;36000.0000;P;813
2016-06-08T03:00:00+03:00;2016-06-08T09:22:35+03:00;;Y;1.0000;P;29856
2016-09-28T03:00:00+03:00;2016-09-30T07:16:37+03:00;;Y;36000.0000;P;29747
2016-06-24T03:00:00+03:00;2016-08-02T07:40:36+03:00;;Y;4860.0000;P;813
2016-06-08T03:00:00+03:00;2016-06-28T09:22:38+03:00;;Y;3900.0000;P;29671
2016-06-09T03:00:00+03:00;2016-06-15T13:38:12+03:00;;Y;1450.0000;P;195
2016-06-07T03:00:00+03:00;2016-09-16T10:07:28+03:00;;Y;5850.0000;P;29627
2016-06-14T03:00:00+03:00;2016-06-15T10:04:55+03:00;;Y;11700.0000;P;29705
2016-06-03T03:00:00+03:00;2016-06-23T14:46:04+03:00;;Y;26763.0000;P;813
2016-07-31T03:00:00+03:00;2016-08-22T12:05:48+03:00;;Y;98483.0000;P;29779
2016-06-27T03:00:00+03:00;2016-07-09T05:33:01+03:00;;Y;46937.0000;P;813
2016-05-06T03:00:00+03:00;2016-06-27T11:51:43+03:00;;Y;5800.0000;P;43
2016-06-17T03:00:00+03:00;;;N;38650.0000;D;31154
2016-06-17T03:00:00+03:00;;;N;20850.0000;D;31154
2016-06-21T03:00:00+03:00;2016-06-27T14:55:36+03:00;;Y;1188.0000;P;31156
2016-06-27T03:00:00+03:00;2016-07-26T10:10:21+03:00;;Y;8600.0000;P;771
2016-07-18T03:00:00+03:00;2016-08-01T14:26:36+03:00;;Y;2475.0000;P;813
2016-06-30T03:00:00+03:00;2016-08-01T14:29:04+03:00;;Y;20223.0000;P;29779
2016-07-31T03:00:00+03:00;2016-08-15T08:28:34+03:00;;Y;20097.0000;P;813
2016-09-26T03:00:00+03:00;2016-10-25T10:06:12+03:00;;Y;28130.0000;P;813
2016-06-28T03:00:00+03:00;;;N;900.0000;D;29779
2016-08-03T03:00:00+03:00;2016-08-16T08:40:41+03:00;;Y;29628.0000;P;29779
2016-08-01T03:00:00+03:00;2016-09-20T11:35:43+03:00;;Y;120000.0000;P;29749
2016-06-30T03:00:00+03:00;2016-08-15T08:48:56+03:00;;N;12000.0000;P;31174
2016-07-01T03:00:00+03:00;2016-07-19T12:37:43+03:00;2016-07-29T03:00:00+03:00;Y;3900.0000;P;823
2016-06-30T03:00:00+03:00;2016-08-15T08:45:13+03:00;;Y;18612.0000;P;813
2016-07-31T03:00:00+03:00;2016-08-15T08:30:06+03:00;;Y;18150.0000;P;813
2016-07-31T03:00:00+03:00;;;N;900.0000;D;813
2016-07-31T03:00:00+03:00;2016-08-15T08:50:50+03:00;;N;30225.0000;P;31174
2016-07-01T03:00:00+03:00;2016-09-24T19:23:19+03:00;;N;12000.0000;P;31150
2016-07-01T03:00:00+03:00;2016-09-14T12:27:51+03:00;;Y;4200.0000;P;29669
2016-07-04T03:00:00+03:00;;;N;900.0000;D;813
2016-07-04T03:00:00+03:00;;;N;900.0000;D;813
